,year_ceremony,category,name,film,oscar,golden_globe,sag,cca
3275,2001,Best Picture,Baz Luhrmann,Moulin Rouge!,No,No,No,Nominee
3276,2001,Best Picture,David Lynch,Mulholland Dr.,No,No,No,Nominee
3277,2001,Best Picture,Lasse Hallström,The Shipping News,No,No,No,Nominee
3278,2001,Best Picture,Andrew Adamson and Vicky Jenson,Shrek,No,No,No,Nominee
3279,2002,Best Picture,Rob Marshall,Chicago,No,No,No,Winner
3280,2002,Best Picture,Alexander Payne,About Schmidt,No,No,No,Nominee
3281,2002,Best Picture,Spike Jonze,Adaptation,No,No,No,Nominee
3282,2002,Best Picture,Steven Spielberg,Catch Me If You Can,No,No,No,Nominee
3283,2002,Best Picture,Todd Haynes,Far From Heaven,No,No,No,Nominee
3284,2002,Best Picture,Martin Scorsese,Gangs Of New York,No,No,No,Nominee
3285,2002,Best Picture,Stephen Daldry,The Hours,No,No,No,Nominee
3286,2002,Best Picture,Peter Jackson,"Lord Of The Rings: The Two Towers, The",No,No,No,Nominee
3287,2002,Best Picture,Roman Polanski,"Pianist, The",No,No,No,Nominee
3288,2002,Best Picture,Sam Mendes,Road To Perdition,No,No,No,Nominee
3289,2003,Best Picture,Peter Jackson,The Lord Of The Rings: The Return Of The King,No,No,No,Winner
3290,2003,Best Picture,Tim Burton,Big Fish,No,No,No,Nominee
3291,2003,Best Picture,Anthony Minghella,Cold Mountain,No,No,No,Nominee
3292,2003,Best Picture,Andrew Stanton,Finding Nemo,No,No,No,Nominee
3293,2003,Best Picture,Jim Sheridan,In America,No,No,No,Nominee
3294,2003,Best Picture,Edward Zwick,The Last Samurai,No,No,No,Nominee
3295,2003,Best Picture,Sofia Coppola,Lost In Translation,No,No,No,Nominee
3296,2003,Best Picture,Peter Weir,Master And Commander: The Far Side Of The World,No,No,No,Nominee
3297,2003,Best Picture,Clint Eastwood,Mystic River,No,No,No,Nominee
3298,2003,Best Picture,Gary Ross,Seabiscuit,No,No,No,Nominee
3299,2004,Best Picture,Alexander Payne,Sideways,No,No,No,Winner
3300,2004,Best Picture,Martin Scorsese,The Aviator,No,No,No,Nominee
3301,2004,Best Picture,Michael Mann,Collateral,No,No,No,Nominee
3302,2004,Best Picture,Michel Gondry,Eternal Sunshine Of The Spotless Mind,No,No,No,Nominee
3303,2004,Best Picture,Marc Forster,Finding Neverland,No,No,No,Nominee
3304,2004,Best Picture,Terry George,Hotel Rwanda,No,No,No,Nominee
3305,2004,Best Picture,Bill Condon,Kinsey,No,No,No,Nominee
3306,2004,Best Picture,Clint Eastwood,Million Dollar Baby,No,No,No,Nominee
3307,2004,Best Picture,Joel Schumacher,The Phantom Of The Opera,No,No,No,Nominee
3308,2004,Best Picture,Taylor Hackford,Ray,No,No,No,Nominee
3309,2005,Best Picture,Ang Lee,Brokeback Mountain,No,No,No,Winner
3310,2005,Best Picture,Bennett Miller,Capote,No,No,No,Nominee
3311,2005,Best Picture,Ron Howard,Cinderella Man,No,No,No,Nominee
3312,2005,Best Picture,Fernando Meirelles,"Constant Gardener, The",No,No,No,Nominee
3313,2005,Best Picture,Paul Haggis,Crash,No,No,No,Nominee
3314,2005,Best Picture,George Clooney,"Good Night, And Good Luck",No,No,No,Nominee
3315,2005,Best Picture,Peter Jackson,King Kong,No,No,No,Nominee
3316,2005,Best Picture,Rob Marshall,Memoirs Of A Geisha,No,No,No,Nominee
3317,2005,Best Picture,Steven Spielberg,Munich,No,No,No,Nominee
3318,2005,Best Picture,James Mangold,Walk The Line,No,No,No,Nominee
3319,2006,Best Picture,Martin Scorsese,"Departed, The",No,No,No,Winner
3320,2006,Best Picture,Alejandro González Iñárritu,Babel,No,No,No,Nominee
3321,2006,Best Picture,Edward Zwick,Blood Diamond,No,No,No,Nominee
3322,2006,Best Picture,Bill Condon,Dreamgirls,No,No,No,Nominee
3323,2006,Best Picture,Clint Eastwood,Letters From Iwo Jima,No,No,No,Nominee
3324,2006,Best Picture,Todd Field,Little Children,No,No,No,Nominee
3325,2006,Best Picture,Jonathan Dayton and Valerie Faris,Little Miss Sunshine,No,No,No,Nominee
3326,2006,Best Picture,Richard Eyre,Notes On A Scandal,No,No,No,Nominee
3327,2006,Best Picture,Stephen Frears,"Queen, The",No,No,No,Nominee
3328,2006,Best Picture,Paul Greengrass,United 93,No,No,No,Nominee
3329,2007,Best Picture,Joel Coen and Ethan Coen,No Country For Old Men,No,No,No,Winner
3330,2007,Best Picture,Ridley Scott,American Gangster,No,No,No,Nominee
3331,2007,Best Picture,Joe Wright,Atonement,No,No,No,Nominee
3332,2007,Best Picture,Julian Schnabel,The Diving Bell And The Butterfly,No,No,No,Nominee
3333,2007,Best Picture,Sean Penn,Into The Wild,No,No,No,Nominee
3334,2007,Best Picture,Jason Reitman,Juno,No,No,No,Nominee
3335,2007,Best Picture,Marc Forster,The Kite Runner,No,No,No,Nominee
3336,2007,Best Picture,Tony Gilroy,Michael Clayton,No,No,No,Nominee
3337,2007,Best Picture,Tim Burton,Sweeney Todd: The Demon Barber Of Fleet Street,No,No,No,Nominee
3338,2007,Best Picture,Paul Thomas Anderson,There Will Be Blood,No,No,No,Nominee
3339,2008,Best Picture,Danny Boyle,Slumdog Millionaire,No,No,No,Winner
3340,2008,Best Picture,Clint Eastwood,Changeling,No,No,No,Nominee
3341,2008,Best Picture,David Fincher,The Curious Case Of Benjamin Button,No,No,No,Nominee
3342,2008,Best Picture,Christopher Nolan,"Dark Knight, The",No,No,No,Nominee
3343,2008,Best Picture,John Patrick Shanley,Doubt,No,No,No,Nominee
3344,2008,Best Picture,Ron Howard,Frost/Nixon,No,No,No,Nominee
3345,2008,Best Picture,Gus Van Sant,Milk,No,No,No,Nominee
3346,2008,Best Picture,Stephen Daldry,"Reader, The",No,No,No,Nominee
3347,2008,Best Picture,Andrew Stanton,Wall-E,No,No,No,Nominee
3348,2008,Best Picture,Darren Aronofsky,The Wrestler,No,No,No,Nominee
3349,2009,Best Picture,Kathryn Bigelow,"Hurt Locker, The",No,No,No,Winner
3350,2009,Best Picture,James Cameron,Avatar,No,No,No,Nominee
3351,2009,Best Picture,Lone Scherfig,"Education, An",No,No,No,Nominee
3352,2009,Best Picture,Quentin Tarantino,Inglourious Basterds,No,No,No,Nominee
3353,2009,Best Picture,Clint Eastwood,Invictus,No,No,No,Nominee
3354,2009,Best Picture,Rob Marshall,Nine,No,No,No,Nominee
3355,2009,Best Picture,Lee Daniels,Precious,No,No,No,Nominee
3356,2009,Best Picture,Joel Coen and Ethan Coen,"Serious Man, A",No,No,No,Nominee
3357,2009,Best Picture,Pete Docter,Up,No,No,No,Nominee
3358,2009,Best Picture,Jason Reitman,Up In The Air,No,No,No,Nominee
3359,2010,Best Picture,David Fincher,The Social Network,No,No,No,Winner
3360,2010,Best Picture,Danny Boyle,127 Hours,No,No,No,Nominee
3361,2010,Best Picture,Darren Aronofsky,Black Swan,No,No,No,Nominee
3362,2010,Best Picture,David O. Russell,"Fighter, The",No,No,No,Nominee
3363,2010,Best Picture,Christopher Nolan,Inception,No,No,No,Nominee
3364,2010,Best Picture,Tom Hooper,The King'S Speech,No,No,No,Nominee
3365,2010,Best Picture,Ben Affleck,"Town, The",No,No,No,Nominee
3366,2010,Best Picture,Lee Unkrich,Toy Story 3,No,No,No,Nominee
3367,2010,Best Picture,Joel Coen and Ethan Coen,True Grit,No,No,No,Nominee
3368,2010,Best Picture,Debra Granik,Winter'S Bone,No,No,No,Nominee
3369,2011,Best Picture,Michel Hazanavicius,The Artist,No,No,No,Winner
3370,2011,Best Picture,Alexander Payne,"Descendants, The",No,No,No,Nominee
3371,2011,Best Picture,Nicolas Winding Refn,Drive,No,No,No,Nominee
3372,2011,Best Picture,Stephen Daldry,Extremely Loud & Incredibly Close,No,No,No,Nominee
3373,2011,Best Picture,Tate Taylor,The Help,No,No,No,Nominee
3374,2011,Best Picture,Martin Scorsese,Hugo,No,No,No,Nominee
3375,2011,Best Picture,Woody Allen,Midnight In Paris,No,No,No,Nominee
3376,2011,Best Picture,Bennett Miller,Moneyball,No,No,No,Nominee
3377,2011,Best Picture,Terrence Malick,The Tree Of Life,No,No,No,Nominee
3378,2011,Best Picture,Steven Spielberg,War Horse,No,No,No,Nominee
3379,2012,Best Picture,Ben Affleck,Argo,No,No,No,Winner
3380,2012,Best Picture,Benh Zeitlin,Beasts Of The Southern Wild,No,No,No,Nominee
3381,2012,Best Picture,Quentin Tarantino,Django Unchained,No,No,No,Nominee
3382,2012,Best Picture,Tom Hooper,Les Misérables,No,No,No,Nominee
3383,2012,Best Picture,Ang Lee,Life Of Pi,No,No,No,Nominee
3384,2012,Best Picture,Steven Spielberg,Lincoln,No,No,No,Nominee
3385,2012,Best Picture,Paul Thomas Anderson,"Master, The",No,No,No,Nominee
3386,2012,Best Picture,Wes Anderson,Moonrise Kingdom,No,No,No,Nominee
3387,2012,Best Picture,David O. Russell,Silver Linings Playbook,No,No,No,Nominee
3388,2012,Best Picture,Kathryn Bigelow,Zero Dark Thirty,No,No,No,Nominee
3389,2013,Best Picture,Steve McQueen,12 Years A Slave,No,No,No,Winner
3390,2013,Best Picture,David O. Russell,American Hustle,No,No,No,Nominee
3391,2013,Best Picture,Paul Greengrass,Captain Phillips,No,No,No,Nominee
3392,2013,Best Picture,Jean-Marc Vallée,Dallas Buyers Club,No,No,No,Nominee
3393,2013,Best Picture,Alfonso Cuarón,Gravity,No,No,No,Nominee
3394,2013,Best Picture,Spike Jonze,Her,No,No,No,Nominee
3395,2013,Best Picture,Joel Coen and Ethan Coen,Inside Llewyn Davis,No,No,No,Nominee
3396,2013,Best Picture,Alexander Payne,Nebraska,No,No,No,Nominee
3397,2013,Best Picture,John Lee Hancock,Saving Mr. Banks,No,No,No,Nominee
3398,2013,Best Picture,Martin Scorsese,"Wolf Of Wall Street, The",No,No,No,Nominee
3399,2014,Best Picture,Richard Linklater,Boyhood,No,No,No,Winner
3400,2014,Best Picture,Alejandro G. Iñárritu,Birdman,No,No,No,Nominee
3401,2014,Best Picture,David Fincher,Gone Girl,No,No,No,Nominee
3402,2014,Best Picture,Wes Anderson,"Grand Budapest Hotel, The",No,No,No,Nominee
3403,2014,Best Picture,Morten Tyldum,The Imitation Game,No,No,No,Nominee
3404,2014,Best Picture,Dan Gilroy,Nightcrawler,No,No,No,Nominee
3405,2014,Best Picture,Ava DuVernay,Selma,No,No,No,Nominee
3406,2014,Best Picture,James Marsh,The Theory Of Everything,No,No,No,Nominee
3407,2014,Best Picture,Angelina Jolie,Unbroken,No,No,No,Nominee
3408,2014,Best Picture,Damien Chazelle,Whiplash,No,No,No,Nominee
3409,2015,Best Picture,Tom McCarthy,Spotlight,No,No,No,Winner
3410,2015,Best Picture,Adam McKay,"Big Short, The",No,No,No,Nominee
3411,2015,Best Picture,Steve Spielberg,Bridge Of Spies,No,No,No,Nominee
3412,2015,Best Picture,John Crowley,Brooklyn,No,No,No,Nominee
3413,2015,Best Picture,Todd Haynes,Carol,No,No,No,Nominee
3414,2015,Best Picture,George Miller,Mad Max: Fury Road,No,No,No,Nominee
3415,2015,Best Picture,Ridley Scott,The Martian,No,No,No,Nominee
3416,2015,Best Picture,Alejandro G. Iñárritu,The Revenant,No,No,No,Nominee
3417,2015,Best Picture,Lenny Abrahamson,Room,No,No,No,Nominee
3418,2015,Best Picture,Denis Villeneuve,Sicario,No,No,No,Nominee
3419,2015,Best Picture,J. J. Abrams,Star Wars: The Force Awakens,No,No,No,Nominee
3420,2016,Best Picture,Damien Chazelle,La La Land,No,No,No,Winner
3421,2016,Best Picture,Denis Villeneuve,Arrival,No,No,No,Nominee
3422,2016,Best Picture,Denzel Washington,Fences,No,No,No,Nominee
3423,2016,Best Picture,Mel Gibson,Hacksaw Ridge,No,No,No,Nominee
3424,2016,Best Picture,David Mackenzie,Hell Or High Water,No,No,No,Nominee
3425,2016,Best Picture,Garth Davis,Lion,No,No,No,Nominee
3426,2016,Best Picture,Jeff Nichols,Loving,No,No,No,Nominee
3427,2016,Best Picture,Kenneth Lonergan,Manchester By The Sea,No,No,No,Nominee
3428,2016,Best Picture,Barry Jenkins,Moonlight,No,No,No,Nominee
3429,2016,Best Picture,Clint Eastwood,Sully,No,No,No,Nominee
3430,2017,Best Picture,Guillermo del Toro,The Shape Of Water,No,No,No,Winner
3431,2017,Best Picture,Michael Showalter,The Big Sick,No,No,No,Nominee
3432,2017,Best Picture,Luca Guadagnino,Call Me By Your Name,No,No,No,Nominee
3433,2017,Best Picture,Joe Wright,Darkest Hour,No,No,No,Nominee
3434,2017,Best Picture,Christopher Nolan,Dunkirk,No,No,No,Nominee
3435,2017,Best Picture,Sean Baker,"Florida Project, The",No,No,No,Nominee
3436,2017,Best Picture,Jordan Peele,Get Out,No,No,No,Nominee
3437,2017,Best Picture,Greta Gerwig,Lady Bird,No,No,No,Nominee
3438,2017,Best Picture,Steven Spielberg,The Post,No,No,No,Nominee
3439,2017,Best Picture,Martin McDonagh,Three Billboards Outside Ebbing Missouri,No,No,No,Nominee
3440,2018,Best Picture,Alfonso Cuarón,Roma,No,No,No,Winner
3441,2018,Best Picture,Spike Lee,Blackkklansman,No,No,No,Nominee
3442,2018,Best Picture,Ryan Coogler,Black Panther,No,No,No,Nominee
3443,2018,Best Picture,Yorgos Lanthimos,"Favourite, The",No,No,No,Nominee
3444,2018,Best Picture,Damien Chazelle,First Man,No,No,No,Nominee
3445,2018,Best Picture,Peter Farrelly,Green Book,No,No,No,Nominee
3446,2018,Best Picture,Barry Jenkins,If Beale Street Could Talk,No,No,No,Nominee
3447,2018,Best Picture,Rob Marshall,Mary Poppins Returns,No,No,No,Nominee
3448,2018,Best Picture,Bradley Cooper,"Star Is Born, A (2018)",No,No,No,Nominee
3449,2018,Best Picture,Adam McKay,Vice,No,No,No,Nominee
3450,2019,Best Picture,Quentin Tarantino,Once Upon A Time In Hollywood,No,No,No,Winner
3451,2019,Best Picture,Sam Mendes,1917,No,No,No,Nominee
3452,2019,Best Picture,James Mangold,Ford V Ferrari,No,No,No,Nominee
3453,2019,Best Picture,Martin Scorsese,"Irishman, The",No,No,No,Nominee
3454,2019,Best Picture,Taika Waititi,Jojo Rabbit,No,No,No,Nominee
3455,2019,Best Picture,Todd Phillips,Joker,No,No,No,Nominee
3456,2019,Best Picture,Greta Gerwig,Little Women,No,No,No,Nominee
3457,2019,Best Picture,Noah Baumbach,Marriage Story,No,No,No,Nominee
3458,2019,Best Picture,Bong Joon-ho,Parasite,No,No,No,Nominee
3459,2019,Best Picture,Josh Safdie and Benny Safdie,Uncut Gems,No,No,No,Nominee
3460,2020,Best Picture,Chloé Zhao,Nomadland,No,No,No,Winner
3461,2020,Best Picture,Spike Lee,Da 5 Bloods,No,No,No,Nominee
3462,2020,Best Picture,George C. Wolfe,Ma Rainey'S Black Bottom,No,No,No,Nominee
3463,2020,Best Picture,David Fincher,Mank,No,No,No,Nominee
3464,2020,Best Picture,Lee Isaac Chung,Minari,No,No,No,Nominee
3465,2020,Best Picture,Paul Greengrass,News Of The World,No,No,No,Nominee
3466,2020,Best Picture,Regina King,One Night In Miami...,No,No,No,Nominee
3467,2020,Best Picture,Emerald Fennell,Promising Young Woman,No,No,No,Nominee
3468,2020,Best Picture,Darius Marder,Sound Of Metal,No,No,No,Nominee
3469,2020,Best Picture,Aaron Sorkin,The Trial Of The Chicago 7,No,No,No,Nominee
3470,2021,Best Picture,Jane Campion,The Power Of The Dog,No,No,No,Winner
3471,2021,Best Picture,Kenneth Branagh,Belfast,No,No,No,Nominee
3472,2021,Best Picture,Sian Heder,Coda,No,No,No,Nominee
3473,2021,Best Picture,Adam McKay,Don'T Look Up,No,No,No,Nominee
3474,2021,Best Picture,Denis Villeneuve,Dune,No,No,No,Nominee
3475,2021,Best Picture,Reinaldo Marcus Green,King Richard,No,No,No,Nominee
3476,2021,Best Picture,Paul Thomas Anderson,Licorice Pizza,No,No,No,Nominee
3477,2021,Best Picture,Guillermo del Toro,Nightmare Alley,No,No,No,Nominee
3478,2021,Best Picture,Lin-Manuel Miranda,"Tick, Tick... Boom!",No,No,No,Nominee
3479,2021,Best Picture,Steven Spielberg,West Side Story,No,No,No,Nominee
3480,2022,Best Picture,Daniel Kwan and Daniel Scheinert,Everything Everywhere All At Once,No,No,No,Winner
3481,2022,Best Picture,James Cameron,Avatar: The Way Of Water,No,No,No,Nominee
3482,2022,Best Picture,Damien Chazelle,Babylon,No,No,No,Nominee
3483,2022,Best Picture,Martin McDonagh,The Banshees Of Inisherin,No,No,No,Nominee
3484,2022,Best Picture,Baz Luhrmann,Elvis,No,No,No,Nominee
3485,2022,Best Picture,Steven Spielberg,The Fabelmans,No,No,No,Nominee
3486,2022,Best Picture,Rian Johnson,Glass Onion: A Knives Out Mystery,No,No,No,Nominee
3487,2022,Best Picture,S. S. Rajamouli,Rrr,No,No,No,Nominee
3488,2022,Best Picture,Todd Field,Tár,No,No,No,Nominee
3489,2022,Best Picture,Joseph Kosinski,Top Gun: Maverick,No,No,No,Nominee
3490,2022,Best Picture,Sarah Polley,Women Talking,No,No,No,Nominee
3491,1995,Actor In A Leading Role,Kevin Bacon,Murder In The First,No,No,No,Winner
3492,1996,Actor In A Leading Role,Geoffrey Rush,Shine,No,No,No,Winner
3493,1997,Actor In A Leading Role,Jack Nicholson,As Good As It Gets,No,No,No,Winner
3494,1998,Actor In A Leading Role,Ian McKellen,Gods And Monsters,No,No,No,Winner
3495,1999,Actor In A Leading Role,Russell Crowe,The Insider,No,No,No,Winner
3496,2000,Actor In A Leading Role,Russell Crowe,Gladiator,No,No,No,Winner
3497,2001,Actor In A Leading Role,Russell Crowe,A Beautiful Mind,No,No,No,Winner
3498,2001,Actor In A Leading Role,Sean Penn,I Am Sam,No,No,No,Nominee
3499,2001,Actor In A Leading Role,Will Smith,Ali,No,No,No,Nominee
3500,2002,Actor In A Leading Role,Daniel Day-Lewis ,Gangs Of New York,No,No,No,Winner
3501,2002,Actor In A Leading Role,Jack Nicholson ,About Schmidt,No,No,No,Winner
3502,2002,Actor In A Leading Role,Robin Williams,One Hour Photo,No,No,No,Nominee
3503,2003,Actor In A Leading Role,Sean Penn,Mystic River,No,No,No,Winner
3504,2003,Actor In A Leading Role,Russell Crowe,Master And Commander: The Far Side Of The World,No,No,No,Nominee
3505,2003,Actor In A Leading Role,Johnny Depp,Pirates Of The Caribbean: The Curse Of The Black Pearl,No,No,No,Nominee
3506,2003,Actor In A Leading Role,Ben Kingsley,House Of Sand And Fog,No,No,No,Nominee
3507,2003,Actor In A Leading Role,Bill Murray,Lost In Translation,No,No,No,Nominee
3508,2004,Actor In A Leading Role,Jamie Foxx,Ray,No,No,No,Winner
3509,2004,Actor In A Leading Role,Javier Bardem,The Sea Inside,No,No,No,Nominee
3510,2004,Actor In A Leading Role,Don Cheadle,Hotel Rwanda,No,No,No,Nominee
3511,2004,Actor In A Leading Role,Johnny Depp,Finding Neverland,No,No,No,Nominee
3512,2004,Actor In A Leading Role,Leonardo DiCaprio,The Aviator,No,No,No,Nominee
3513,2004,Actor In A Leading Role,Paul Giamatti,Sideways,No,No,No,Nominee
3514,2005,Actor In A Leading Role,Philip Seymour Hoffman,Capote,No,No,No,Winner
3515,2005,Actor In A Leading Role,Russell Crowe,Cinderella Man,No,No,No,Nominee
3516,2005,Actor In A Leading Role,Terrence Howard,Hustle & Flow,No,No,No,Nominee
3517,2005,Actor In A Leading Role,Heath Ledger,Brokeback Mountain,No,No,No,Nominee
3518,2005,Actor In A Leading Role,Joaquin Phoenix,Walk The Line,No,No,No,Nominee
3519,2005,Actor In A Leading Role,David Strathairn,"Good Night, And Good Luck",No,No,No,Nominee
3520,2006,Actor In A Leading Role,Forest Whitaker,"Last King Of Scotland, The",No,No,No,Winner
3521,2006,Actor In A Leading Role,Leonardo DiCaprio,Blood Diamond,No,No,No,Nominee
3522,2006,Actor In A Leading Role,Leonardo DiCaprio,"Departed, The",No,No,No,Nominee
3523,2006,Actor In A Leading Role,Ryan Gosling,Half Nelson,No,No,No,Nominee
3524,2006,Actor In A Leading Role,Peter O'Toole,Venus,No,No,No,Nominee
3525,2006,Actor In A Leading Role,Will Smith,Pursuit Of Happyness,No,No,No,Nominee
3526,2007,Actor In A Leading Role,Daniel Day-Lewis,There Will Be Blood,No,No,No,Winner
3527,2007,Actor In A Leading Role,George Clooney,Michael Clayton,No,No,No,Nominee
3528,2007,Actor In A Leading Role,Johnny Depp,Sweeney Todd: The Demon Barber Of Fleet Street,No,No,No,Nominee
3529,2007,Actor In A Leading Role,Ryan Gosling,Lars And The Real Girl,No,No,No,Nominee
3530,2007,Actor In A Leading Role,Emile Hirsch,Into The Wild,No,No,No,Nominee
3531,2007,Actor In A Leading Role,Viggo Mortensen,Eastern Promises,No,No,No,Nominee
3532,2008,Actor In A Leading Role,Sean Penn,Milk,No,No,No,Winner
3533,2008,Actor In A Leading Role,Clint Eastwood,Gran Torino,No,No,No,Nominee
3534,2008,Actor In A Leading Role,Richard Jenkins,The Visitor,No,No,No,Nominee
3535,2008,Actor In A Leading Role,Frank Langella,Frost/Nixon,No,No,No,Nominee
3536,2008,Actor In A Leading Role,Brad Pitt,The Curious Case Of Benjamin Button,No,No,No,Nominee
3537,2008,Actor In A Leading Role,Mickey Rourke,The Wrestler,No,No,No,Nominee
3538,2009,Actor In A Leading Role,Jeff Bridges,Crazy Heart,No,No,No,Winner
3539,2009,Actor In A Leading Role,George Clooney,Up In The Air,No,No,No,Nominee
3540,2009,Actor In A Leading Role,Colin Firth,A Single Man,No,No,No,Nominee
3541,2009,Actor In A Leading Role,Morgan Freeman,Invictus,No,No,No,Nominee
3542,2009,Actor In A Leading Role,Viggo Mortensen,The Road,No,No,No,Nominee
3543,2009,Actor In A Leading Role,Jeremy Renner,"Hurt Locker, The",No,No,No,Nominee
3544,2010,Actor In A Leading Role,Colin Firth,The King'S Speech,No,No,No,Winner
